ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Total_Children,Total_Amount_Spent,Total_Purchases
2295,1954,PhD,Married,62670.0,0.0,1,2014-02-02,57.0,539.0,30,92.0,80.0,46.0,38,1.0,5.0,3,13,3,0.0,0,0,0,0.0,0.0,0.0,72,1.0,825.0,22.0
1378,1972,2n Cycle,Together,50334.0,0.0,1,2013-07-24,24.0,284.0,16,160.0,84.0,16.0,134,6.0,7.0,4,6,6,0.0,0,0,0,0.0,0.0,0.0,54,1.0,694.0,23.0
2781,1981,Graduation,Single,72066.0,0.0,0,2014-06-23,55.0,1003.0,34,536.0,134.0,51.0,34,1.0,4.0,6,6,2,0.0,0,1,1,0.0,0.0,1.0,45,0.0,1792.0,17.0
1165,1958,PhD,Single,50729.0,1.0,1,2013-05-02,62.0,239.0,13,143.0,45.0,4.0,52,9.0,6.0,2,7,6,0.0,0,0,0,0.0,0.0,0.0,68,2.0,496.0,24.0
1404,1968,Graduation,Together,34916.0,2.0,0,2013-05-15,89.0,51.0,23,82.0,33.0,0.0,42,4.0,5.0,1,3,9,0.0,0,0,0,0.0,0.0,0.0,58,2.0,231.0,13.0
6457,1976,Graduation,Divorced,64892.0,0.0,1,2014-05-29,77.0,527.0,24,230.0,32.0,24.0,65,2.0,6.0,4,12,4,0.0,0,0,0,0.0,0.0,0.0,50,1.0,902.0,24.0
2639,1966,Graduation,Single,43602.0,1.0,1,2014-01-10,45.0,19.0,5,12.0,10.0,3.0,19,3.0,3.0,1,2,6,0.0,0,0,0,0.0,0.0,0.0,60,2.0,68.0,9.0
8299,1989,PhD,Single,33996.0,0.0,0,2013-09-11,46.0,40.0,2,15.0,8.0,0.0,6,1.0,1.0,1,3,4,0.0,0,0,0,0.0,0.0,0.0,37,0.0,71.0,6.0
6437,1985,2n Cycle,Single,41473.0,1.0,0,2013-06-19,80.0,21.0,8,20.0,15.0,3.0,9,1.0,2.0,0,3,7,0.0,0,0,0,0.0,0.0,0.0,41,1.0,76.0,6.0
6912,1967,PhD,Married,63246.0,0.0,2,2013-08-20,60.0,593.0,30,91.0,29.0,22.0,7,1.0,6.0,3,12,4,0.0,0,0,0,0.0,0.0,0.0,59,2.0,772.0,22.0
7327,1959,PhD,Married,36732.0,1.0,1,2013-12-29,71.0,21.0,5,3.0,10.0,1.0,7,3.0,1.0,1,4,2,0.0,0,0,0,0.0,0.0,0.0,67,2.0,47.0,9.0
5299,1970,PhD,Married,69084.0,0.0,0,2013-11-19,43.0,1181.0,107,199.0,39.0,30.0,30,2.0,7.0,3,13,8,0.0,0,0,0,0.0,0.0,0.0,56,0.0,1586.0,25.0
4127,1967,PhD,Married,77766.0,0.0,1,2013-02-22,97.0,1004.0,59,265.0,115.0,59.0,27,2.0,11.0,10,11,6,1.0,0,0,0,0.0,0.0,1.0,59,1.0,1529.0,34.0
8143,1985,PhD,Single,37929.0,0.0,0,2013-07-30,49.0,202.0,2,46.0,3.0,2.0,10,2.0,4.0,2,5,7,0.0,1,0,1,0.0,0.0,1.0,41,0.0,265.0,13.0
1964,1951,Graduation,Together,86610.0,0.0,0,2013-09-05,66.0,446.0,107,768.0,33.0,196.0,53,1.0,5.0,6,6,2,0.0,0,0,0,0.0,0.0,0.0,75,0.0,1603.0,18.0
3690,1986,Master,Married,80141.0,0.0,0,2013-01-11,20.0,1184.0,102,673.0,52.0,40.0,40,1.0,7.0,4,10,6,0.0,0,1,0,0.0,0.0,1.0,40,0.0,2091.0,22.0
3433,1955,2n Cycle,Married,72635.0,0.0,0,2013-06-03,54.0,390.0,22,323.0,104.0,8.0,107,2.0,6.0,8,6,3,0.0,0,0,1,0.0,0.0,0.0,71,0.0,954.0,22.0
3389,1970,Graduation,Married,69016.0,0.0,1,2012-11-22,61.0,726.0,53,363.0,123.0,107.0,161,4.0,8.0,9,13,5,0.0,0,0,0,0.0,0.0,0.0,56,1.0,1533.0,34.0
4712,1991,2n Cycle,Together,20193.0,0.0,0,2012-11-28,18.0,8.0,8,22.0,24.0,11.0,9,1.0,1.0,1,4,4,0.0,0,0,0,0.0,0.0,0.0,35,0.0,82.0,7.0
1170,1975,Graduation,Married,27573.0,0.0,0,2013-03-25,45.0,50.0,15,110.0,39.0,15.0,15,4.0,5.0,1,4,8,0.0,0,0,0,0.0,0.0,0.0,51,0.0,244.0,14.0
6347,1979,Basic,Single,15862.0,0.0,0,2013-06-27,26.0,1.0,1,4.0,11.0,9.0,10,1.0,1.0,0,3,8,0.0,0,0,0,0.0,0.0,0.0,47,0.0,36.0,5.0
4065,1976,PhD,Married,49544.0,1.0,0,2013-02-12,0.0,308.0,0,73.0,0.0,0.0,23,2.0,5.0,1,8,7,0.0,0,0,0,0.0,0.0,0.0,50,1.0,404.0,16.0
8230,1980,Graduation,Married,33228.0,1.0,0,2014-01-23,28.0,22.0,2,31.0,7.0,4.0,5,1.0,2.0,0,3,7,0.0,0,0,0,0.0,0.0,0.0,46,1.0,71.0,6.0
1215,1978,Graduation,Together,70440.0,0.0,0,2013-10-08,49.0,690.0,117,499.0,76.0,102.0,88,1.0,5.0,10,7,3,0.0,0,0,1,0.0,0.0,0.0,48,0.0,1572.0,23.0
5939,1971,Graduation,Together,38232.0,1.0,1,2014-01-17,84.0,43.0,5,28.0,7.0,6.0,33,4.0,3.0,1,3,5,0.0,0,0,0,0.0,0.0,0.0,55,2.0,122.0,11.0
2156,1955,PhD,Married,22554.0,1.0,1,2012-11-03,38.0,27.0,0,10.0,0.0,0.0,4,4.0,2.0,0,4,5,0.0,0,0,0,0.0,0.0,0.0,71,2.0,41.0,10.0
7788,1983,PhD,Married,23536.0,0.0,0,2014-06-04,53.0,6.0,0,3.0,0.0,0.0,1,1.0,0.0,0,3,3,0.0,0,0,0,0.0,0.0,0.0,43,0.0,10.0,4.0
10323,1952,Graduation,Married,49413.0,0.0,1,2013-10-25,88.0,205.0,7,41.0,3.0,2.0,46,2.0,4.0,2,5,5,0.0,0,0,0,0.0,0.0,0.0,74,1.0,304.0,13.0
7947,1969,Graduation,Married,42231.0,1.0,1,2014-03-25,99.0,24.0,0,8.0,0.0,1.0,4,1.0,1.0,0,3,5,0.0,0,0,0,0.0,0.0,0.0,57,2.0,37.0,5.0
1891,1980,Master,Divorced,78789.0,0.0,0,2012-08-08,12.0,667.0,50,850.0,21.0,83.0,83,1.0,4.0,6,5,2,0.0,0,0,0,0.0,0.0,1.0,46,0.0,1754.0,16.0
2570,1968,Graduation,Together,56534.0,0.0,1,2013-07-23,35.0,691.0,7,61.0,10.0,0.0,46,4.0,10.0,4,7,8,0.0,1,0,0,1.0,0.0,1.0,58,1.0,815.0,25.0
9256,1971,Graduation,Single,58350.0,0.0,1,2013-01-04,5.0,493.0,26,206.0,116.0,80.0,80,4.0,8.0,3,12,6,0.0,0,0,0,0.0,0.0,0.0,55,1.0,1001.0,27.0
295,1989,Graduation,Single,81217.0,0.0,0,2013-07-19,77.0,493.0,70,324.0,146.0,40.0,84,1.0,3.0,7,11,1,0.0,0,0,0,0.0,0.0,0.0,37,0.0,1157.0,22.0
7397,1951,Graduation,Single,49090.0,0.0,1,2013-07-19,45.0,494.0,5,82.0,7.0,0.0,100,3.0,7.0,2,9,7,0.0,0,0,0,0.0,0.0,0.0,75,1.0,688.0,21.0
6349,1987,Master,Divorced,61787.0,0.0,0,2013-07-06,71.0,621.0,73,414.0,78.0,48.0,85,2.0,8.0,4,6,5,0.0,0,0,0,0.0,0.0,0.0,39,0.0,1319.0,20.0
10790,1985,PhD,Married,18169.0,0.0,0,2013-02-19,40.0,9.0,0,5.0,0.0,0.0,7,1.0,1.0,0,2,8,0.0,0,0,0,0.0,0.0,0.0,41,0.0,21.0,4.0
10398,1981,2n Cycle,Single,24336.0,1.0,0,2012-08-27,82.0,1.0,6,2.0,8.0,2.0,12,1.0,1.0,0,2,7,0.0,0,0,0,0.0,0.0,0.0,45,1.0,31.0,4.0
2431,1990,Graduation,Married,18222.0,0.0,0,2012-12-31,70.0,12.0,4,19.0,12.0,6.0,14,1.0,2.0,0,3,8,0.0,0,0,0,0.0,0.0,0.0,36,0.0,67.0,6.0
550,1952,Graduation,Divorced,62335.0,0.0,1,2013-05-23,87.0,243.0,131,217.0,85.0,6.0,26,2.0,3.0,3,13,2,0.0,0,0,0,0.0,0.0,0.0,74,1.0,708.0,21.0
1890,1971,2n Cycle,Together,42033.0,1.0,1,2012-09-19,95.0,11.0,1,4.0,2.0,0.0,7,1.0,1.0,0,2,7,0.0,0,0,0,0.0,0.0,0.0,55,2.0,25.0,4.0
10742,1983,PhD,Married,86580.0,0.0,0,2013-02-27,72.0,532.0,21,66.0,12.0,8.0,20,2.0,4.0,2,5,1,0.0,0,1,0,0.0,0.0,0.0,43,0.0,659.0,13.0
10356,1957,PhD,Divorced,41437.0,1.0,1,2012-09-22,5.0,29.0,0,2.0,0.0,0.0,1,1.0,1.0,0,3,7,0.0,0,0,0,0.0,0.0,0.0,69,2.0,32.0,5.0
4676,1951,Master,Widow,73705.0,0.0,2,2014-03-05,86.0,612.0,91,520.0,258.0,107.0,107,2.0,9.0,6,8,5,0.0,0,0,0,0.0,0.0,0.0,75,2.0,1695.0,25.0
8852,1976,Graduation,Married,61064.0,0.0,1,2012-08-31,80.0,387.0,126,342.0,0.0,45.0,180,5.0,8.0,4,11,6,0.0,0,0,0,0.0,0.0,0.0,50,1.0,1080.0,28.0
3565,1955,Master,Married,38452.0,0.0,1,2014-03-30,62.0,56.0,0,14.0,0.0,0.0,2,3.0,3.0,0,3,7,0.0,0,0,0,0.0,0.0,0.0,71,1.0,72.0,9.0
5294,1989,Graduation,Single,18358.0,1.0,0,2013-11-20,49.0,6.0,8,-701.5688309889915,16.0,4.0,4,3.0,3.0,0,4,7,0.0,0,0,0,0.0,0.0,0.0,37,1.0,-663.5688309889915,10.0
1958,1973,PhD,Together,55012.0,0.0,1,2014-03-21,85.0,582.0,0,65.0,0.0,8.0,13,2.0,8.0,2,9,5,0.0,0,0,0,0.0,0.0,0.0,53,1.0,668.0,21.0
7349,1973,Basic,Together,9722.0,1.0,0,2012-10-02,7.0,6.0,17,16.0,6.0,16.0,42,4.0,3.0,1,3,8,0.0,0,0,0,0.0,0.0,1.0,53,1.0,103.0,11.0
8799,1984,PhD,Married,38175.0,1.0,0,2013-09-23,6.0,70.0,6,69.0,2.0,3.0,3,3.0,3.0,1,4,7,0.0,0,0,0,0.0,0.0,0.0,42,1.0,153.0,11.0
1351,1956,Master,Together,58656.0,0.0,1,2012-09-20,25.0,962.0,12,194.0,16.0,24.0,12,4.0,7.0,8,13,6,0.0,0,1,0,0.0,0.0,0.0,70,1.0,1220.0,32.0
1045,1965,Graduation,Together,52117.0,0.0,1,2012-08-16,55.0,112.0,10,107.0,30.0,0.0,20,2.0,5.0,2,4,7,0.0,0,0,0,0.0,0.0,0.0,61,1.0,279.0,13.0
7732,1978,Graduation,Married,64813.0,0.0,0,2014-01-02,81.0,293.0,0,124.0,179.0,97.0,52,1.0,7.0,2,10,5,0.0,0,0,0,0.0,0.0,0.0,48,0.0,745.0,20.0
8070,1973,PhD,Married,54222.0,0.0,1,2014-03-01,98.0,199.0,12,31.0,3.0,12.0,7,1.0,3.0,3,5,3,0.0,0,0,0,0.0,0.0,0.0,53,1.0,264.0,12.0
477,1986,Graduation,Married,83512.0,0.0,0,2014-06-17,31.0,1060.0,61,835.0,80.0,20.0,101,1.0,4.0,7,10,1,1.0,0,1,1,1.0,0.0,1.0,40,0.0,2157.0,22.0
7832,1959,Master,Married,77520.0,0.0,1,2013-08-28,30.0,940.0,44,66.0,12.0,8.0,58,2.0,8.0,7,7,4,0.0,0,1,1,0.0,0.0,1.0,67,1.0,1128.0,24.0
2202,1978,Graduation,Together,41154.0,0.0,1,2013-04-09,98.0,44.0,2,11.0,2.0,3.0,7,1.0,1.0,0,4,5,0.0,0,0,0,0.0,0.0,0.0,48,1.0,69.0,6.0
7396,1966,Graduation,Married,80398.0,0.0,0,2012-11-10,92.0,342.0,51,936.0,207.0,35.0,26,1.0,5.0,8,12,3,0.0,0,1,0,0.0,0.0,0.0,60,0.0,1597.0,26.0
4055,1992,Basic,Single,18746.0,0.0,0,2014-05-29,41.0,2.0,10,11.0,12.0,9.0,20,2.0,3.0,0,3,6,0.0,0,0,0,0.0,0.0,0.0,34,0.0,64.0,8.0
10340,1984,Graduation,Together,35196.0,1.0,0,2012-11-13,68.0,75.0,12,141.0,43.0,39.0,187,6.0,6.0,1,5,8,0.0,0,0,0,0.0,0.0,0.0,42,1.0,497.0,18.0
10091,1956,Graduation,Single,60230.0,0.0,1,2013-05-20,78.0,520.0,20,367.0,39.0,81.0,40,2.0,6.0,3,6,5,0.0,0,0,0,0.0,0.0,0.0,70,1.0,1067.0,17.0
7629,1977,Graduation,Married,22108.0,0.0,1,2014-05-08,46.0,5.0,3,9.0,6.0,2.0,6,2.0,2.0,0,3,7,0.0,0,0,0,0.0,0.0,0.0,49,1.0,31.0,7.0
10640,1974,Graduation,Together,44392.0,1.0,1,2013-09-05,71.0,87.0,5,71.0,7.0,12.0,29,5.0,4.0,1,4,7,0.0,0,0,0,0.0,0.0,0.0,52,2.0,211.0,14.0
3498,1976,PhD,Married,55424.0,0.0,1,2012-11-25,6.0,462.0,61,184.0,10.0,53.0,107,4.0,7.0,5,9,6,1.0,0,0,0,0.0,0.0,1.0,50,1.0,877.0,25.0
6742,1979,Graduation,Married,17688.0,1.0,0,2013-01-13,82.0,2.0,2,1.0,3.0,1.0,2,1.0,1.0,0,2,8,0.0,0,0,0,0.0,1.0,0.0,47,1.0,11.0,4.0
1172,1983,PhD,Married,92491.0,0.0,0,2013-05-01,71.0,979.0,44,935.0,29.0,25.0,22,1.0,7.0,5,12,3,0.0,1,1,1,0.0,0.0,1.0,43,0.0,2034.0,25.0
569,1991,Graduation,Single,90273.0,0.0,0,2013-12-14,32.0,704.0,129,853.0,120.0,74.0,111,1.0,5.0,6,7,2,0.0,1,1,1,0.0,0.0,1.0,35,0.0,1991.0,19.0
4686,1962,PhD,Widow,82571.0,0.0,0,2014-04-02,28.0,861.0,31,558.0,62.0,95.0,79,0.0,6.0,5,13,2,0.0,0,1,0,0.0,0.0,0.0,64,0.0,1686.0,24.0
1381,1982,PhD,Single,38513.0,0.0,0,2014-01-28,20.0,172.0,3,115.0,16.0,0.0,18,5.0,6.0,1,5,8,0.0,0,0,0,0.0,0.0,1.0,44,0.0,324.0,17.0
2634,1979,Master,Single,16653.0,0.0,0,2014-04-18,10.0,5.0,7,31.0,15.0,4.0,7,3.0,2.0,1,3,6,0.0,0,0,0,0.0,0.0,1.0,47,0.0,69.0,9.0
10905,1955,Graduation,Together,42586.0,0.0,1,2012-10-29,7.0,194.0,2,56.0,0.0,0.0,0,5.0,4.0,1,6,8,0.0,0,0,0,0.0,0.0,1.0,71,1.0,252.0,16.0
1744,1965,Basic,Single,23529.0,0.0,1,2013-01-07,67.0,9.0,7,13.0,3.0,2.0,20,2.0,1.0,1,2,6,0.0,0,0,0,0.0,0.0,0.0,61,1.0,54.0,6.0
1000,1961,Master,Together,74881.0,1.0,1,2013-03-08,48.0,505.0,72,270.0,36.0,27.0,54,4.0,9.0,2,12,5,0.0,0,0,0,0.0,0.0,0.0,65,2.0,964.0,27.0
3828,1951,Graduation,Married,71107.0,0.0,1,2013-02-17,61.0,533.0,10,217.0,198.0,174.0,195,2.0,7.0,6,13,4,0.0,0,0,0,0.0,0.0,0.0,75,1.0,1327.0,28.0
8605,1964,PhD,Together,46910.0,0.0,1,2014-03-23,36.0,48.0,0,14.0,0.0,0.0,6,2.0,2.0,0,3,6,0.0,0,0,0,0.0,0.0,0.0,62,1.0,68.0,7.0
10304,1959,Graduation,Married,18690.0,0.0,0,2012-12-28,77.0,6.0,1,7.0,23.0,4.0,19,1.0,1.0,1,2,8,0.0,0,0,0,0.0,0.0,0.0,67,0.0,60.0,5.0
4351,1955,Graduation,Divorced,37244.0,1.0,1,2013-04-27,90.0,18.0,2,10.0,0.0,0.0,25,1.0,1.0,1,2,7,1.0,0,0,0,0.0,0.0,0.0,71,2.0,55.0,5.0
10129,1966,Graduation,Together,82427.0,0.0,0,2014-03-12,35.0,482.0,147,509.0,104.0,107.0,107,1.0,3.0,5,12,1,0.0,0,1,0,0.0,0.0,0.0,60,0.0,1456.0,21.0
2499,1958,2n Cycle,Single,75342.0,0.0,1,2013-05-06,38.0,204.0,97,97.0,21.0,118.0,26,1.0,5.0,2,10,4,0.0,0,0,0,0.0,0.0,0.0,68,1.0,563.0,18.0
10092,1954,Graduation,Divorced,70044.0,0.0,1,2013-02-18,46.0,1073.0,0,250.0,153.0,14.0,14,4.0,7.0,10,5,5,0.0,0,0,0,0.0,0.0,0.0,72,1.0,1504.0,26.0
7500,1967,Graduation,Single,79146.0,0.0,1,2014-04-24,33.0,245.0,16,223.0,21.0,43.0,16,2.0,8.0,1,8,6,0.0,0,0,0,0.0,0.0,0.0,59,1.0,564.0,19.0
5796,1963,Graduation,Married,77437.0,0.0,0,2013-11-26,70.0,560.0,21,442.0,29.0,44.0,29,1.0,4.0,5,13,1,0.0,0,1,0,0.0,0.0,0.0,63,0.0,1125.0,23.0
10556,1959,Graduation,Married,54984.0,0.0,1,2014-05-24,51.0,173.0,13,131.0,32.0,3.0,6,4.0,6.0,1,6,7,0.0,0,0,1,0.0,0.0,0.0,67,1.0,358.0,17.0
1064,1971,PhD,Married,42403.0,0.0,0,2013-12-11,18.0,22.0,1,11.0,0.0,5.0,3,1.0,1.0,0,3,8,0.0,0,0,0,0.0,0.0,0.0,55,0.0,42.0,5.0
48,1964,Graduation,Together,55761.0,0.0,1,2014-04-24,97.0,136.0,1,12.0,0.0,3.0,32,2.0,4.0,1,3,6,0.0,1,0,0,0.0,0.0,0.0,62,1.0,184.0,10.0
7610,1983,Graduation,Together,37292.0,0.0,0,2013-04-18,32.0,275.0,0,86.0,10.0,23.0,66,5.0,6.0,3,5,8,0.0,0,0,0,0.0,0.0,0.0,43,0.0,460.0,19.0
263,1945,PhD,Single,45576.0,0.0,0,2014-05-28,9.0,56.0,19,29.0,2.0,14.0,25,1.0,3.0,1,3,8,0.0,0,0,0,0.0,0.0,1.0,81,0.0,145.0,8.0
10814,1947,Graduation,Together,-64382.93225036901,0.0,0,2013-01-16,6.0,303.0,23,751.0,82.0,26.0,191,1.0,6.0,5,13,4,0.0,0,0,0,0.0,0.0,1.0,79,0.0,1376.0,25.0
9710,1969,PhD,Divorced,58086.0,0.0,1,2013-01-20,80.0,708.0,7,62.0,0.0,0.0,15,2.0,11.0,3,7,8,0.0,0,0,0,0.0,0.0,0.0,57,1.0,792.0,23.0
9292,1952,Graduation,Married,81795.0,0.0,0,2012-10-26,74.0,324.0,132,693.0,27.0,118.0,88,1.0,4.0,11,7,2,0.0,0,0,0,0.0,0.0,0.0,74,0.0,1382.0,23.0
10250,1947,Basic,Together,28389.0,0.0,0,2012-11-20,49.0,1.0,5,3.0,7.0,4.0,8,1.0,1.0,0,2,7,0.0,0,0,0,0.0,0.0,0.0,79,0.0,28.0,4.0
7881,1946,Master,Married,66835.0,0.0,0,2013-09-28,21.0,620.0,26,195.0,34.0,17.0,141,1.0,6.0,4,13,2,0.0,0,0,0,0.0,0.0,0.0,80,0.0,1033.0,24.0
5847,1969,Graduation,Divorced,69901.0,0.0,1,2013-05-29,95.0,312.0,21,206.0,102.0,92.0,149,3.0,7.0,3,10,5,0.0,0,0,0,0.0,0.0,0.0,57,1.0,882.0,23.0
737,1949,PhD,Married,80360.0,0.0,0,2013-03-03,56.0,1493.0,86,454.0,112.0,43.0,43,2.0,4.0,4,5,2,0.0,1,1,1,0.0,0.0,0.0,77,0.0,2231.0,15.0
3571,1961,PhD,Together,63342.0,0.0,1,2012-10-16,48.0,918.0,21,118.0,13.0,10.0,21,3.0,8.0,3,5,6,0.0,1,0,0,0.0,0.0,1.0,65,1.0,1101.0,19.0
7807,1974,Graduation,Married,44989.0,0.0,1,2012-09-12,26.0,98.0,0,106.0,49.0,10.0,106,5.0,5.0,1,5,6,0.0,0,0,0,0.0,0.0,0.0,52,1.0,369.0,16.0
3878,1980,2n Cycle,Single,31859.0,0.0,0,2014-02-27,3.0,3.0,4,7.0,15.0,8.0,11,1.0,1.0,0,3,7,0.0,0,0,0,0.0,0.0,0.0,46,0.0,48.0,5.0
5092,1949,PhD,Widow,51569.0,0.0,1,2013-02-12,39.0,380.0,0,47.0,6.0,0.0,34,4.0,7.0,1,7,8,0.0,1,0,0,0.0,0.0,1.0,77,1.0,467.0,19.0
2154,1971,Graduation,Widow,30372.0,0.0,1,2012-12-25,33.0,15.0,0,12.0,7.0,3.0,7,2.0,2.0,0,3,7,0.0,0,0,0,0.0,0.0,0.0,55,1.0,44.0,7.0
5394,1979,Basic,Single,16014.0,1.0,1,2013-03-17,42.0,3.0,9,4.0,7.0,8.0,7,4.0,1.0,1,4,3,0.0,0,0,0,0.0,0.0,0.0,47,2.0,38.0,10.0
3798,1968,Graduation,Married,41120.0,0.0,1,2013-11-06,80.0,24.0,2,23.0,0.0,8.0,24,3.0,2.0,1,3,6,0.0,0,0,0,0.0,0.0,0.0,58,1.0,81.0,9.0
3524,1971,Master,Single,39763.0,1.0,0,2013-08-04,9.0,80.0,1,60.0,4.0,6.0,16,2.0,5.0,1,2,9,0.0,0,0,0,0.0,0.0,1.0,55,1.0,167.0,10.0
5247,1955,PhD,Married,38725.0,1.0,1,2014-05-10,52.0,31.0,0,6.0,2.0,1.0,5,2.0,1.0,0,4,4,0.0,0,0,0,0.0,0.0,0.0,71,2.0,45.0,7.0
5883,1972,Graduation,Married,77981.0,1.0,0,2013-05-26,78.0,138.0,120,204.0,16.0,126.0,60,3.0,7.0,4,7,5,0.0,0,0,0,0.0,0.0,0.0,54,1.0,664.0,21.0
2118,1964,2n Cycle,Married,62905.0,0.0,1,2013-09-10,68.0,166.0,75,96.0,119.0,107.0,59,3.0,7.0,2,8,4,0.0,0,0,0,0.0,0.0,0.0,62,1.0,622.0,20.0
8812,1979,2n Cycle,Divorced,13533.0,0.0,0,2013-03-10,45.0,12.0,3,8.0,8.0,0.0,17,2.0,2.0,0,3,7,0.0,0,0,0,0.0,0.0,0.0,47,0.0,48.0,7.0
6616,1975,Graduation,Together,59481.0,0.0,1,2013-10-23,47.0,178.0,3,85.0,71.0,66.0,58,2.0,3.0,3,8,2,0.0,0,0,0,0.0,0.0,0.0,51,1.0,461.0,16.0
2797,1977,Graduation,Married,72117.0,0.0,1,2013-08-20,34.0,707.0,20,171.0,65.0,60.0,50,1.0,9.0,7,9,5,0.0,0,0,0,0.0,0.0,0.0,49,1.0,1073.0,26.0
4328,1986,2n Cycle,Married,21955.0,1.0,0,2013-09-07,81.0,5.0,1,7.0,17.0,14.0,11,2.0,2.0,1,3,6,0.0,0,0,0,0.0,0.0,0.0,40,1.0,55.0,8.0
9167,1956,Graduation,Married,67131.0,0.0,1,2013-03-26,72.0,465.0,71,250.0,93.0,35.0,62,3.0,9.0,2,12,6,0.0,0,0,0,0.0,0.0,0.0,70,1.0,976.0,26.0
10560,1980,PhD,Single,36802.0,0.0,0,2014-06-16,23.0,16.0,1,2.0,0.0,0.0,1,2.0,1.0,0,3,5,0.0,0,0,0,0.0,0.0,0.0,46,0.0,20.0,6.0
2631,1982,Graduation,Together,71853.0,0.0,0,2013-05-08,29.0,358.0,108,413.0,141.0,97.0,32,1.0,2.0,8,6,1,0.0,0,0,0,0.0,0.0,0.0,44,0.0,1149.0,17.0
8312,1961,Basic,Married,28249.0,0.0,0,2014-06-15,80.0,1.0,9,7.0,2.0,14.0,10,1.0,2.0,0,3,6,0.0,0,0,0,0.0,0.0,0.0,65,0.0,43.0,6.0
5534,1975,Master,Married,47808.0,0.0,1,2013-10-20,30.0,123.0,1,26.0,2.0,0.0,72,2.0,3.0,2,3,7,1.0,0,0,0,0.0,0.0,0.0,51,1.0,224.0,10.0
5093,1974,PhD,Divorced,25509.0,0.0,0,2012-09-18,15.0,40.0,3,66.0,12.0,8.0,11,2.0,3.0,0,3,9,0.0,0,0,0,0.0,0.0,1.0,52,0.0,140.0,8.0
7592,1946,PhD,Married,51012.0,0.0,0,2013-04-18,86.0,102.0,9,63.0,2.0,9.0,24,1.0,4.0,1,4,6,0.0,0,0,0,0.0,0.0,0.0,80,0.0,209.0,10.0
8895,1985,Graduation,Single,70596.0,0.0,0,2012-10-05,68.0,347.0,44,534.0,17.0,0.0,26,2.0,3.0,5,12,2,0.0,0,0,0,0.0,0.0,0.0,41,0.0,968.0,22.0
8584,1952,PhD,Together,85431.0,0.0,0,2013-06-08,54.0,376.0,53,462.0,168.0,53.0,53,1.0,2.0,7,7,0,0.0,0,0,0,0.0,0.0,0.0,74,0.0,1165.0,17.0
2694,1967,Graduation,Married,42664.0,0.0,1,2014-03-18,44.0,21.0,0,3.0,0.0,0.0,0,1.0,1.0,0,3,6,0.0,0,0,0,0.0,0.0,0.0,59,1.0,24.0,5.0
8910,1955,Graduation,Together,42586.0,0.0,1,2012-10-29,7.0,194.0,2,56.0,0.0,0.0,0,5.0,4.0,1,6,8,0.0,0,0,0,0.0,0.0,1.0,71,1.0,252.0,16.0
7433,1985,Graduation,Single,29760.0,0.0,0,2012-08-29,87.0,64.0,4,68.0,7.0,5.0,17,4.0,3.0,1,4,8,0.0,0,0,0,0.0,0.0,0.0,41,0.0,165.0,12.0
164,1977,PhD,Married,28973.0,0.0,0,2012-10-13,59.0,206.0,0,46.0,3.0,2.0,12,2.0,5.0,1,5,8,0.0,0,0,0,0.0,0.0,0.0,49,0.0,269.0,13.0
10477,1973,PhD,Together,39435.0,1.0,0,2013-08-06,16.0,71.0,0,18.0,0.0,0.0,13,1.0,3.0,1,2,7,0.0,0,0,0,0.0,0.0,0.0,53,1.0,102.0,7.0
2681,1984,2n Cycle,Married,65370.0,0.0,0,2013-08-01,1.0,71.0,22,112.0,138.0,89.0,29,2.0,2.0,3,13,1,0.0,0,0,0,0.0,0.0,0.0,42,0.0,461.0,20.0
5150,1979,Basic,Single,20194.0,1.0,0,2012-12-17,64.0,0.0,4,7.0,11.0,10.0,15,2.0,2.0,0,3,6,0.0,0,0,0,0.0,0.0,0.0,47,1.0,47.0,7.0
5283,1976,PhD,Single,42473.0,1.0,1,2014-02-17,72.0,93.0,1,21.0,0.0,4.0,25,3.0,2.0,1,4,5,0.0,0,0,0,0.0,0.0,0.0,50,2.0,144.0,10.0
9645,1968,Graduation,Married,64590.0,0.0,0,2012-10-14,98.0,920.0,138,168.0,36.0,46.0,30,1.0,9.0,4,10,6,0.0,0,0,0,0.0,0.0,0.0,58,0.0,1338.0,24.0
10678,1959,Graduation,Together,71232.0,0.0,1,2013-11-28,91.0,653.0,17,170.0,34.0,26.0,17,2.0,11.0,2,10,7,0.0,0,0,0,0.0,0.0,0.0,67,1.0,917.0,25.0
7261,1971,Graduation,Together,34600.0,0.0,1,2013-01-01,8.0,199.0,33,60.0,8.0,3.0,15,2.0,5.0,2,5,8,0.0,0,0,0,0.0,0.0,1.0,55,1.0,318.0,14.0
9648,1967,Graduation,Single,46904.0,0.0,1,2012-11-03,20.0,153.0,4,56.0,0.0,9.0,31,4.0,5.0,1,4,8,0.0,0,0,0,0.0,0.0,0.0,59,1.0,253.0,14.0
